File_ID,Subject_ID,Exercise,Dataset_Source,File_Type,File_Path,FPS,Resolution,Duration_sec,Frame_Count,Camera_View,Quality,Selected,Pose_Status,Notes
SQ_1754_086,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000086.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_087,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000087.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_088,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000088.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_089,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000089.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_090,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000090.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_091,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000091.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_092,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000092.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_093,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000093.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_094,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000094.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_095,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000095.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_096,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000096.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_097,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000097.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_098,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000098.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_099,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000099.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_100,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000100.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_101,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000101.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_102,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000102.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_103,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000103.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_104,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000104.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_105,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000105.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_106,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000106.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_107,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000107.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_108,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000108.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_109,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000109.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_110,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000110.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_111,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000111.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_112,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000112.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_113,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000113.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_114,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000114.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_115,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000115.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_116,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000116.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_117,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000117.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_118,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000118.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_119,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000119.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_120,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000120.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_121,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000121.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_122,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000122.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_123,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000123.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_124,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000124.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_125,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000125.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_126,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000126.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_127,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000127.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_128,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000128.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_129,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000129.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_130,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000130.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_131,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000131.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_132,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000132.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_133,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000133.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_134,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000134.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_135,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000135.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_136,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000136.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_137,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000137.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_138,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000138.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_139,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000139.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_140,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000140.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_141,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000141.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_142,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000142.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_143,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000143.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_144,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000144.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_145,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000145.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_146,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000146.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_147,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000147.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_148,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000148.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_149,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000149.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_150,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000150.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_151,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000151.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_152,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000152.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_153,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000153.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_154,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000154.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_155,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000155.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_156,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000156.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_157,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000157.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_158,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000158.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_159,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000159.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_160,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000160.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_161,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000161.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_162,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000162.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_163,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000163.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_164,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000164.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_165,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000165.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_166,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000166.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_167,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000167.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_168,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000168.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_169,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000169.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_170,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000170.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_171,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000171.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_172,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000172.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1754_173,1754,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1754/000173.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_001,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000001.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_002,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000002.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_003,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000003.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_004,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000004.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_005,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000005.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_006,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000006.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_007,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000007.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_008,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000008.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_009,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000009.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_010,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000010.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_011,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000011.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_012,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000012.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_013,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000013.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_014,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000014.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_015,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000015.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_016,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000016.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_017,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000017.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_018,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000018.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_019,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000019.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_020,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000020.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_021,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000021.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_022,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000022.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_023,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000023.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_024,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000024.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_025,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000025.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_026,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000026.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_027,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000027.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_028,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000028.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_029,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000029.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_030,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000030.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_031,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000031.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_032,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000032.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_033,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000033.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_034,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000034.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_035,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000035.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_036,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000036.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_037,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000037.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_038,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000038.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_039,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000039.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_040,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000040.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_041,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000041.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_042,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000042.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_043,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000043.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_044,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000044.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_045,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000045.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_046,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000046.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_047,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000047.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_048,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000048.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_049,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000049.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_050,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000050.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_051,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000051.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_052,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000052.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_053,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000053.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_054,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000054.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_055,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000055.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_056,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000056.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_057,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000057.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_058,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000058.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_059,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000059.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_060,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000060.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
SQ_1755_061,1755,squats,Dataset,image,1_raw_datasets/Dataset/Squats Frames/1755/000061.jpg,,480x360,,1,unknown,unchecked,yes,not_started,
